ParentId,,,,
2913,39663.91909,39663.91588,0.003215548,
2914,39663.91907,39663.91779,0.001284452,
2931,39669.94312,39663.93283,6.010293789,
2933,39663.94057,39663.93473,0.005840278,
2942,39664.07999,39663.94473,0.135252855,
2968,39663.9959,39663.99298,0.002916358,
2970,39664.00026,39663.99683,0.003431481,
2987,39664.04636,39664.03875,0.007603241,
2988,39664.05431,39664.03896,0.015356906,
2993,39664.08124,39664.04714,0.034095448,
3004,39664.079,39664.07143,0.007571489,
3017,39664.10034,39664.09391,0.006423688,
3021,39664.10772,39664.10406,0.003660031,
3027,39664.13884,39664.1086,0.030242901,
3033,39664.15554,39664.12029,0.03524919,
3045,39664.14266,39664.13542,0.007245177,
3049,39664.14425,39664.13842,0.005831636,
3057,39664.14967,39664.14863,0.001039468,
3058,39664.18981,39664.14962,0.040189198,
3061,39664.16478,39664.1501,0.014678164,
3067,39664.21317,39664.15603,0.057135725,
3075,39664.19689,39664.18104,0.01584892,
3088,39664.21432,39664.20922,0.005096566,
3106,39664.25469,39664.23391,0.020785147,
3112,39664.26554,39664.24723,0.018311883,
3136,39664.30663,39664.30297,0.003658063,
3143,39664.9929,39664.32028,0.672623418,
3144,39664.32607,39664.32123,0.004843287,
3147,39664.33485,39664.32814,0.006704244,
3150,39664.35295,39664.33183,0.021118094,
3157,39664.34687,39664.34408,0.002794483,
3163,39664.36821,39664.35686,0.011345795,
3164,39664.36429,39664.35711,0.00718561,
3180,39664.37005,39664.3665,0.00354811,
3196,39664.37682,39664.37567,0.00114402,
3213,39664.39069,39664.38969,0.001001196,
3224,39664.4035,39664.40157,0.001932137,
3230,39664.50759,39664.40935,0.098245988,
3231,39664.73545,39664.41049,0.324963272,
3234,39664.41642,39664.41153,0.004884606,
3255,39664.45811,39664.42935,0.028756211,
3260,39664.46723,39664.43286,0.034375656,
3272,39664.45365,39664.44672,0.006929591,
3281,39664.511,39664.45996,0.051043403,
3284,39664.47305,39664.4615,0.011551852,
3315,39664.51386,39664.51217,0.001690355,
3319,39664.51752,39664.51623,0.001289198,
3362,39664.56648,39664.56048,0.006003511,
3385,39664.57292,39664.57205,0.000876427,
3400,39664.58158,39664.57811,0.003467786,
3404,39664.58261,39664.58104,0.001561998,
3408,39664.58592,39664.58283,0.003083526,
3432,39664.59345,39664.59178,0.001664738,
3437,39664.61135,39664.5934,0.017955286,
3448,39664.60116,39664.59813,0.003029553,
3452,39664.60294,39664.6009,0.00203885,
3470,39664.61053,39664.60899,0.00153723,
3486,39664.61751,39664.61399,0.003517786,
3510,39664.62293,39664.62144,0.001493557,
3512,39664.64966,39664.62311,0.026546373,
3530,39664.64168,39664.63604,0.005632446,
3544,39664.64817,39664.64295,0.005211381,
3567,39664.65524,39664.65363,0.001610378,
3585,39664.66122,39664.6603,0.000918133,
3589,39664.6636,39664.6624,0.00120108,
3594,39665.62622,39664.66603,0.960196836,
3607,39664.67557,39664.67412,0.001449306,
3611,39664.67733,39664.67572,0.001613272,
3615,39664.69942,39664.67656,0.022855787,
3625,39664.759,39664.68063,0.078376427,
3654,39664.69653,39664.69471,0.00182037,
3666,39665.69239,39664.69979,0.992600772,
3667,39664.70389,39664.70028,0.003609877,
3682,39664.71301,39664.70734,0.005672377,
3713,39664.72492,39664.71987,0.005050887,
3725,39664.75175,39664.72393,0.027825579,
3739,39664.73042,39664.72731,0.003105749,
3748,39664.73623,39664.73513,0.001099576,
3757,39664.74241,39664.738,0.004401968,
3781,39664.7576,39664.75722,0.000380093,
3790,39664.7812,39664.76092,0.020277971,
3793,39664.76411,39664.76176,0.002350116,
3798,39664.77137,39664.76716,0.004202122,
3801,39664.7717,39664.7695,0.002196836,
3802,39664.77211,39664.76989,0.002214699,
3809,39664.77325,39664.77266,0.000588812,
3823,39664.7843,39664.77747,0.006823958,
3831,39664.78886,39664.78063,0.008227276,
3839,39664.78777,39664.78292,0.004849768,
3856,39664.80812,39664.79003,0.018089969,
3859,39664.79193,39664.7909,0.001034066,
3867,39664.85098,39664.79504,0.055935764,
3868,39664.80086,39664.79745,0.003410185,
3881,39664.81209,39664.81008,0.002011574,
3894,39664.81753,39664.81583,0.001701736,
3903,39664.82506,39664.82083,0.004228472,
3927,39664.84521,39664.84372,0.00149429,
3942,39664.85451,39664.85164,0.002867631,
3975,39664.87768,39664.87498,0.002705131,
3976,39664.98662,39664.87501,0.111604089,
3978,39664.88582,39664.87658,0.009247029,
3984,39664.95572,39664.87955,0.076176697,
3996,39664.9103,39664.88539,0.024911227,
4004,39664.93747,39664.88805,0.049418017,
4034,39664.90858,39664.90525,0.003322608,
4046,39665.67778,39664.91348,0.764302701,
4051,39665.02386,39664.91766,0.10619946,
4052,39664.99063,39664.91845,0.072178434,
4062,39664.93279,39664.93189,0.00090081,
4072,39664.96707,39664.93781,0.029267323,
4080,39665.01437,39664.94824,0.066136651,
4110,39664.97872,39664.97211,0.006604205,
4138,39664.9922,39664.99056,0.001639815,
4149,39665.02207,39664.99803,0.024039699,
4151,39665.00223,39664.99916,0.003072184,
4157,39665.01852,39665.00898,0.009538272,
4164,39665.02256,39665.01393,0.008628627,
4168,39665.01897,39665.0159,0.003070177,
4170,39665.02575,39665.0174,0.008348032,
4208,39665.02982,39665.02729,0.002531944,
4219,39665.03643,39665.03025,0.006173958,
4221,39665.03844,39665.03185,0.006584336,
4225,39665.06951,39665.03339,0.036120216,
4227,39665.05095,39665.03567,0.015285378,
4230,39665.04579,39665.03787,0.007925193,
4234,39665.05572,39665.03937,0.016342708,
4242,39665.04812,39665.04532,0.002802392,
4246,39665.06231,39665.04797,0.014333102,
4269,39665.07773,39665.06115,0.016578511,
4287,39665.10246,39665.07931,0.023155478,
4303,39665.10439,39665.10212,0.002265471,
4305,39665.10419,39665.10276,0.001430903,
4306,39665.10645,39665.10415,0.002300849,
4314,39665.11038,39665.10912,0.001265162,
4320,39665.11546,39665.11209,0.003377315,
4335,39665.12469,39665.11821,0.006482176,
4347,39665.13097,39665.1294,0.001574653,
4363,39665.18308,39665.1415,0.041574267,
4369,39665.17008,39665.1575,0.012585532,
4371,39665.16825,39665.16267,0.005584452,
4392,39665.19984,39665.19543,0.004409375,
4393,39665.19778,39665.19558,0.002205671,
4416,39665.23633,39665.21772,0.018607793,
4418,39665.22632,39665.22311,0.003208835,
4430,39665.30411,39665.24206,0.062057523,
